,Unnamed: 0,Unnamed: 0.1,tweet,dogruluk,tahmin,durum
805,805,805,asgari ucreti belirleyenlerin asgari ucretle gecinecek hale gelmesini allah cc niyaz ederim yanlis anlamayin beddua degil belirlenen fiyattan memnunlar demek ki ayni memnuniyeti onlarda yasasin istiyorum  asgariucret,0,0,0
806,806,806,milyonlarca calisani ilgilendiren asgariucret belli oldu    sendikalar ve muhalefet asgari ucretin 3000 liranin altinda olmamasi gerektigini savunurken asgari ucret net 2 bin 825 lira 90 kurus olarak belirlendi 💸   peki sence bu ucret gecim derdine care olabilecek mi🤷‍♂️,1,1,0
807,807,807,asgariucret  dahaiyibiryasamicin,0,0,0
808,808,808,ekmek pahali emek ucuz”  asgariucret 2825 tl 90 kurus  httpstcopjxbmx86eg,1,1,0
809,809,809,2825 tl sandim aklim cikti neyse ki 90 kurusu da varmis asgariucret,1,0,0
810,810,810,net 2825 tl 90 kurus olan asgariucretten vergi alinmazsa 3282 tl oluyor,1,1,0
811,811,811,yoksulluk yoktur halki yoksul birakan hukumetler vardir asgariucret,0,0,0
812,812,812,2825₺ 90 kurus a sevinen bir kitle var bu kitle guzel kitle ne istersen onu kitle  asgariucret,1,0,0
813,813,813,asgari ucrete gelen zamla en dusuk ucret 390 dolardan 377 dolara yukseldi  asgariucret,0,0,0
814,814,814,dogalgaza  elektrige  yakita otv’ye gelecek olan zamlari bekleyin verdikleri 500 lirayi nasil geri aliyorlar asgari ucret 2825 oldu mu olmadi mi gorursunuz  asgariucret  httpstcow4iviktkyg,1,0,0
815,815,815,i̇nsanlarin kanlarini icmeyi biraksinlar ya bedava calis ya da 3 kurus verelim kanini icelim diyorlar  asgariucretin 2825 lira olarak aciklanmasinin ardindan vatandaslar isyan etti  httpstcowzzp6vj2qy  httpstcoepe9xjysny,1,0,0
816,816,816,dun chpliler asgariucret 3100 tl olsun diyordu  bugun asgari ucretin 2825 tl olmasina karar verildi arada 275 tl var yine de kem kum ediyorlar  hukûmet asgari ucreti 10 bin tl yapsin bunlar yine soylenir  halki dusunselerdi ibbnin ulasima 35 suya 40 zammina laf ederlerdi,1,1,0
817,817,817,asgari ucret oncelikle hayirli olsun taymda begenmeyenlerin gozu doysun diye twetler okuyorum yapmayin arkadaslar biraz gercekci olun marketlerde fiyatlar el yakiyor biran once devletimizin serbest piyasa da tavan uygulamasi yapmasi lazimyoksa gidisat iyi degil asgariucret,0,0,0
818,818,818,hani gogsunu gere gere izledigin cengiz holding in reklamlari varya hah iste o oyle zengin oldugu icin sen bu kadar fakirsin o dahada zengin olsun diyede sana layik gorulen ucret 2825 tl 90 krsda heray koy kenara biriksin diye vermisler asgariucret  emeklilikteyașatakilanlar,1,1,0
819,819,819,saksakcilar isini yapti 90 kurus yazarak onurumuzla oynadilar asgariucret  httpstco8xotkqk3fe,0,0,0
820,820,820,su  asgariucret konusunda sesimi cikartmayayim diyorum ama  hickimse i̇sverene hakaret i̇syan etmiyor   herkes i̇sveren ile i̇sci sendikalari arasinda hakem olan hukumete sovuyor   kimse serefsizlik yapmasin   ayrica evli ve bir cocugu olan icin asgari̇ ucret 3013 tl dir,0,0,1
821,821,821,asgariucret birde fati̇h erbakani  dinleyin   httpstcodggxwcuph0,0,0,0
822,822,822,madem atolyeci patron gibi asgari ucreti yuvarlak bir sekilde 500 tl artiracaktiniz ne diye sekilli sukullu toplantilar yapip ortami gerdiniz bu yaptiginiz zamcik yada guncelleme bile degil utanc ucretidir asgariucret  httpstcop6dytsjkau,0,0,0
823,823,823,asgari ucretin gectigimiz yillara gore dolar karsiligi son 11 yilin en dusuk seviyesi  httpstcoy52wfwuzor asgariucret dolar,0,0,0
824,824,824,✳️  mujde gibi acikladiginiz asgari ucretle yasamaya mahkum olmaniz dilegiyle yok yani bu nimetten sizde yararlanin din kardesiyiz 🙄  asgariucret,0,0,0
825,825,825,turkiye tarihinde asgari ucrete iki defa buyuk zam yapilmistir 1 erbakan donemi  2 davutoglu donemi asgariucret,0,0,0
826,826,826,asgariucret 2825 tl calisanlarin ucretlerini 3100 tl yapan belediyelere karsi “son sozu ben soylerim”hamlesi bekliyorum🤓  sahsimin sozunun  ustune soz  olur mu hic,1,1,0
827,827,827,simdi yine kopek enikleri havlamaya itiraz etmeye baslayacaklar ama ne yapalim biz dogru olan ne ise onu yapmaya devam edecegiz hayirli olsun asgariucret  httpstco8biidvjn71,0,0,0
828,828,828,ataturkcu yoldasima destek olan tum can yoldaslara tesekkur ederim birlikte gucluyuz   taki̇p oneri̇m  yaseminn1923   asgariucret  si̇ze vereli̇m gecininde gorelim,0,0,0
829,829,829,2825lira ile hayallere dalan asgariucretliler anlik 90 kurusu da varmis  httpstcoaberhls6tr,1,0,0
830,830,830,hukuka gore devlet baskani asgariucret alir  ama i̇slam devleti hukukuna gore 😀,0,0,0
831,831,831,bu ellerin hakkini yiyenler i̇flah olmaz   asgariucret  httpstcozgl09jodnh,0,0,0
832,832,832,asgariucret 2 bin 825 lira  90 kurus   o sirada ben sjsjsj agam bizimle eglenir  httpstcog1h0myyha6,1,1,0
833,833,833,saraya gunde 10 milyon tl harcayan iktidardort kisilik bir emekci ailesine ayda 2825 tl 90 kurus vermektetek adam on milyon harcarken emekci ailesinde bir kisi gunluk 23 lira harcama yapabilecek  ekmek pahalli ama emek ucuz  asgariucret,1,1,0
834,834,834,bir cok ulkeyi geri de birakmistik dimi  elhamdulillah asgari ucretliyiz sukredelim hadi  asgariucret  httpstco8acxba1q6j,0,0,0
835,835,835,bir sorgulasalarchpli belediyeler bu kadar yapiyor iktidar partisi ve onun belediyeleri niye yapmiyor diye bir an bilebu kadarini dusunemeyen insanlarin olmasi ne aci asgariucret2021 asgariucret,0,0,0
836,836,836,ttdestek turkcellhizmet rezilsiniz utanmazsiniz vatandasin cebine goz koyup hukuksuzca almaya calisiyosunuz 2 kardes sirket sizi sizden borcumu silin diye rica eden yok mahkeme kararini uygulayin ve borcunuzu odeyin magduruiyetimi giderin  pismanliksiniz asgariucret  httpstcopp09lormjw,0,0,0
837,837,837,aclik sinirini neden tok olanlar belirliyor  asgariucret 🤔  httpstcomdp0os7lxb,0,0,0
838,838,838,turkis iscinin sirtindan inin bumu i̇scinin sozculugu hakkini savunmak luks aracla gel mikrofona vir vir vir gule gule masaya vuracaksin gerekirse  grev hakkini kullanacaksin onlar vermeyecek zammi sen alacaksin duzen sendikalari si̇zi̇ asgariucret,0,0,0
839,839,839,fazla soze gerek yok asgariucret  httpstcoai1aiedg6l,0,0,0
840,840,840,i̇nsanlara onurlarini verin orospu cocuklari asgariucret,0,0,0
841,841,841,🔴di̇sk baskani arzu cerkezoglundan asgari ucret tepkisi bu ulkenin iscisini emekcisini sefaletucreti ile acliga mahkum ettiniz ama bilin ki bu dava burada bitmez  asgariucret   httpstcoezkcbuf412  httpstco2vlw329mjc,0,0,0
842,842,842,1 gun dahi gecinemeyecekleri tutarlari “zam” diye yutturmalari yok mu  asgariucret,0,0,0
843,843,843,poh mulakatinda hakimi yediniz sacma sapan sistem yuzunden okulumu 4 e tamamlayamadimmezun ve issizim 11500tl kyk borcum var hoslandigim bir kiz vardi hem uzak hem maddi durumu benden iyidi olmadi suan baska biriyle sevgiligel simdi bu ulkede mutlu ol bravoooo asgariucret  httpstco60tmfuerqz,0,0,0
844,844,844,2020 asgari ucret 386 dolar 2021 asgari ucret 376 dolar asgariucret,0,0,0
845,845,845,asgariucret gercek enflasyona oranla en az 3500 tl olmaliydi  yilbasindan bu yana her seye yuzde 100e yakin zam geldigini dusundugumuzde maalesef aciklanan rakam dusuk kaliyor ne isciye ve isverene yaramiyor,0,0,0
846,846,846,garibanin yuzu gulur mu aq    asgariucret  httpstcoteavtvzwus,0,0,0
847,847,847,asgariucret 3577  tl burut degil de net olmaliydi  su sartlarda hemde  bir de  asgari ucretten 750 tl vergi kesmek de ne bileyim kufur eder gibi,0,0,0
848,848,848,asgari ucretli cumhur 3 yillik calisma sonucunda 1 aylik cumhurbaskani maasina yetisebiliyor asgariucret  httpstcosgsj9ang7n,0,0,0
849,849,849,yiyin efendiler yiyin 😡  asgariucret  httpstcor6yfumlsrh,0,0,0
850,850,850,harca harca bitmez artik 2825 lira 90 kurus asgariucret  httpstcoyajxox5c7c,1,1,0
851,851,851,adi ustunde asgariucret en alt limit demek patron yuksek odedi de devlet mi odeme dedi,0,0,1
852,852,852,4 yillik lisans hemsire maasi  asgariucret  httpstcovjqebejv4v,0,0,0
853,853,853, asgariucret ile mi maas aliyorsun  httpstcoyuy5vzilfo,0,0,0
854,854,854,2021de ne bize bekleyecek zehra zumrut selcuk asgariucretin 2825 tl 90 kurus acikliyor  httpstcodghigidowu,1,0,0
855,855,855,bu arada “dolarla maas almiyoruz ama aldiklarimizi dolarla aliyoruz” bu onemli bilgiden yoksun yetkililer bizi daha coooooook boyle yonetir asgariucret,0,0,0
856,856,856,yil 2018👇 cb erdogan ‘et fiyatlarinin yuksek seyretmesinin genel refah seviyemizin artmasi sebebiyle talepte yasanan yukselisle ilgili oldugunu dusunuyorum’ demisti  yil 20192020👇 hangi refah ne et yemesi  2021👇 kuru ekmek yoksulluk aclik asgariucret 2825 tl  httpstcol9plnkvzdq,0,0,0
857,857,857,o 90 kurusun hadrina  birsey demiyorum ona gore asgariucret  httpstcocwlutgzno8,0,0,0
858,858,858,2020 yili asgari ucreti 386 dolar 2021 yili asgari ucreti  376 dolar  ama olsun zam yaptilar  asgariucret,0,0,0
859,859,859,devletin acilen tum urunlerde taban fiyata gecmesi lazim  maketler ve sirketler kafasina gore fiyat belirliyor denetim sart rekabet olacaksa taban fiyat uzerinden olsun  asgariucret,0,0,0
860,860,860,nasil olsa maaslar devletin i̇ller bankasindan geliyor   dagitin bakalim agalar  chpli isadamlari ne zam yapmis asil siz onu haber verin  mesela benzinlik agazi gursel tekin pompacilara ne kadar maas veriyor  asgariucret,0,0,0
861,861,861,asgariucret 2825₺ 90krs olmus  saraydakilerin bi̇r daki̇kalik masrafini kirada oturan cocuk buyuten isciye bir aylik maas olarak layik gormusler   i̇scilerimiz aclik sinirinin altinda memurlarimiz fakirlik sinirinin altinda maas aliyor   yazik,1,0,0
862,862,862,2021 yili asgariucret brut 3577 net 2825 anlami net 500 ₺ artis 21 zam demek oluyor gunumuz sartlarinda bu zam cok guzel bir orandir memur maaslari da yuzde 20 artmasi umuduyla tebrikler sayin zehrazumruts tebrikler ailevecalisma haydi aliyalcin pazartesi,1,1,1
863,863,863,yolsuzluk yoksulluk yasaklarla mucadele icin cikilan yolda gelinen nokta  asgariucret pazartesi  httpstco7p6r8xsbm0,0,0,0
864,864,864,gel baskanim cagirmazdim acil olmasa asgariucret 90 kurus mansurbaskan  httpstcopwa2n86wfu,0,0,0
865,865,865,asgariucret  httpstcosoo29mo0um,0,0,0
866,866,866,i̇tiraz etmeyen buna sesini cikarmayan asgariucret li sen yasamayacaksin  sadece sukredeceksin senin kaderi̇n bu nasi̇bi̇n bu kadar 2825 lira ile mutlu olmasini bileceksin,1,1,0
867,867,867,takip edenleri aninda gt yapiyorum kuruekmek  asgariucret  milletbikti  hepbirlikteartikyeterdiyoruz,0,0,0
868,868,868,biz en asgari yasayalim  siz nasilsa hakkiyla en iyi yasiyorsunuz    asgariucret,0,0,0
869,869,869,sendikalarhic olmazsa imam maasi kadar olsa idi  asgariucret  httpstcotetpqhh69u,0,0,0
870,870,870,ben artik asgari ucretle calisan bir devlet memuruyum asgariucret,0,0,0
871,871,871,2021 asgari ucretleri  📌akp  2825 lira 90 kurus 📌cehape zihniyeti  3100 lira  asgariucret  httpstcohqxyw3mho0,1,1,0
872,872,872,1000 liranin altinda kiralik ev yok  i̇stanbul da 2000dogalgaz elektriksu marketleri hic solemeyim asgariucret 2825,0,0,0
873,873,873,lutfen bu maasla sadece bir ay siz yasayin sayin bakanim zehrazumruts asgariucret  httpstcorjobqzcrgj,0,0,0
874,874,874,asgariucret                      308 euro esarp                               180 euro 2018cumhuri̇ttifakioyu   53 i̇cimdekiacimahissi         0,0,0,0
875,875,875,zamlar geliyor hazir misiniz asgariucret,0,0,0
876,876,876,saglikcilariduymuyorlar asgariucret  httpstcoqdi6jv7i8k,0,0,0
877,877,877,25000 tl maas alip 10 tl ye et yiyenlerin ve 88000 tl maas alip da evine ekmek goturemeyenlere bu ifade bana cok abartili gibi geldi diyenlerin verdigi asgari ucret   asgariucret  httpstconzhhzjtfbv,0,0,0
878,878,878,turkiyedeki sirketler uzman rusvet almayan kadrolarla  18 yillik seffaf vergi incelemesine girse varya kesilecek cezalarla ulke kurtulur  asgariucret 2825 tl oldu ya dusuk gosteren aciktan parayi verecek kimisi de eksik gosterecek kimisi degisik metodlarla vergi kaciracak vs,1,0,0
879,879,879,beni sevmeyen basur olsun 🧐asgariucret  httpstcoyt2rhjnw4g,0,0,0
880,880,880,buyur bu kadar emek ver alacagin ucret 2825₺ gelde gecin asgariucret  httpstcoaaecwygxnk,1,0,0
881,881,881,zilletin hepsi asgariucret le calisyor herhalde😂,0,0,0
882,882,882,halkim ben hani su sayilamayan hani su cok halk solugumun oyle bir gucu var ki sessizligi deler gecerim dinlemem filiz verir boy atarim zifiri karanlik demem   bizde zor gorunuyor paplo neruda  asgariucret   090 kurus 💙🕊️  httpstcoedwxsqechh,0,0,0
883,883,883,bir takim ser odaklari asgariucreti 2825 tl olarak telaffuz edip sonundaki 90 kurusu soylememektedirler bu hainler ne yapmak nereye varmak istemektedirler  asgariucret2825 asgariucret3100tl  httpstcojslsjnmcpe,1,1,0
884,884,884,asgariucret 22 oraninda artirildi  httpstcond2dspv6z8,0,0,0
885,885,885,artiklarla yasiyoruz  alkis miydi yoksa o   asgariucret  httpstcoybfp1ffgz9,0,0,0
886,886,886,gventemren asgari ucret 2 bin 825 lira 90 kurus  sendikalar o masaya her seferinde sus diye oturmaya devam etsin  hani net 3000 tl nin altindaki̇ tekli̇flere hayir di😡😡😡 aldiklari aidatlarla pasa pasa yasasinlar  olan sadece emekci̇ye oluyor asgariucret  httpstcornxqmqtpbx,1,1,0
887,887,887,2030 bin tl maas alanlarin halka 282590 kurusu reva gordugu duzen batsin yikilsin yerle yeksan olsun asgariucret  httpstco5dr7ufanrf,1,0,0
888,888,888,zehra zumrut selcuk  ooohhh paralar isciye gitmiyor ooohhh paralar isverene gidiyor oohhhh  catlasaniz da paylasanizda acliktan geberseniz de size yok  asgariucret,0,0,0
889,889,889,ac birak itaat etsin cahil birak biat etsin  asgariucret,0,0,0
890,890,890,2825 tl asgari ucreti belirleyenlere bu ucreti bir yil boyunca verin de gecinebiliyorlar mi gorsunler asgariucret,1,1,0
891,891,891,evet gelecek zamlari hesaplamaya baslayabiliriz  asgariucret,0,0,0
892,892,892,gune uyandigim haber  asgariucret 282590 tl ben tekrar yatiyorum iyi geceler,1,0,0
893,893,893,bu eller o rakamlarimi hakediyor gercekten   asgariucret  httpstcotv67a44bmm,0,0,0
894,894,894,i̇ktidarin kuru ekmek nelerine yetmiyor anlayisi devam ediyor asgari ucret yine aclik sinirinda  asgariucret,0,0,0
895,895,895,aralik 2019 rakamlarina gore 2324 tl olan asgari ucretle 390 dolar veya 7 96 gram altin alinabiliyordu bugunku verilerle 377 dolar veya 62 gram altin alinabiliyor  soyleyeceklerim bu kadar  asgariucret,0,0,0
896,896,896,aylik 10 bin liranin uzerinde maasi olanlarin belirledigi asgariucret rakamindan ne hayir beklenir ki   bu belirlenen para ile bir ay gecinsinler bakalim yazik cok yazik  allah asgariucret ile calisan kardeslerimin yardimcisi olsun,0,0,0
897,897,897,keske kendi maaslarini belirlerken de bu kadar tutumlu olsalar asgariucret,0,0,0
898,898,898,devletin belirledigi 2825₺ halkin belediyelerinin 3100₺  size de biraz abartili gelmedi mi  asgariucret protestoediyorum,1,0,0
899,899,899,nerdeyse herseyin fiyati gecen yila gore en az 2 kat artmisken emekcilere iktidarca uygun gorulen 2825 tl ucret en basit tabiri ile ahlaksizca ve vicdansizcadir asgariucret,1,0,0
900,900,900,asgari ucret tabiki daha fazla artsin lafim yok ama neden 3 yildir memur zammi asgari ucret zamminin altinda o kadar okumanin karsiliginda asgari ucretle makas kapanacaksa ne manasi kaldi bu isin bari ayni orani verin fazlasinda gozumuz yok asgariucret,0,0,0
901,901,901,asgari ucret 282590 tl  i̇nce eleyipsik dokumuslar baksaniza emekcinin kurusunu bile hesaplamislar  adaletliyiz demeye calismislar  90 kurusluk adalet  yazik   asgariucret,1,0,0
902,902,902,3 binliranin altini kabul etmeyecegiz diyen turkis baskani 2800lira 90 kurusa sadece muhalifiz demekle yetiniyorseni oraya bosunami diktiler halki temsil et diye karsi cikacaksin masasan kalkacaksin gerekirse sokaga ineriz diyeceksin sende yalaka ciktin asgariucret asgariucret  httpstcosjop7zjgwy,1,0,0
903,903,903,lisans mezunu bir hemsirenin maasi 2850 tl asgari ucret 2825 tl allah asgari ucretle gecinenlerin ve saglik calisanlarinin yardimcisi olsun  asgariucret,1,1,0
904,904,904,verilen asgariucret zammi sonrasi vatandas  httpstcongvuenc2f8,0,0,0
905,905,905,zehra zumrut selcuk asgariucret 2825 tl 90 kurus acikladiktan sonra ben   httpstcoktcjgiw3ry,1,1,0
906,906,906,asgari ucretliler bos gecmeyelim lutfen asgariucret  httpstcokcyaawypom,0,0,0
907,907,907,asgariucret 90 kurus da var onu da yazsana ntv o 90 kurus ne oldu zehra zumrut selcuk turki̇s  httpstcoyp1ovqk2by,0,0,0
908,908,908,2825 tl sandim bian aklim cikti neyse ki 90 kurusu daha varmis asgariucret,1,0,0
909,909,909,ekmek pahali emek ucuz” sozu bugun cok daha anlamli asgariucret  httpstcocinei3c7wl,0,0,0
910,910,910,i̇mamoglu i̇bb’de asgari ucret en az 3100 tl olacaktir  asgariucret,0,0,0
911,911,911,belirlenen asgari ucret gercekten rezalet bu yuzden bu karara uymayip yanimda calisan asgari ucretlilerin maasini minimum 5000 tl yaptigimi kamuoyunun bilgisine sunarim asgariucret,0,0,0
912,912,912,sarayin dakikalik masrafini bile asmayan bir miktarla ailelerin bir ay gecinmelerini istiyorlar  nerden baksan vicdansizlik   asgariucret,0,0,0
913,913,913,i̇sin ne kadar zor olursa olsun alin teri ve gozlerindeki is aski hic sonmesin  ekmek pahali emek ucuz hakkini yiyenlere haram olsun asgariucret  httpstcoezw7zrx4ot,0,0,0
914,914,914,en degerli canlarinizi emanet ettiginiz saglikcilara asgariden az maas verip gecegunduzaraizindinlenmeden butun risklerle ic ice calisan insanlarin motivasyonunumeslek askini da en asgariye dusurdunuz bir alkis da size gelsin👏👏  saglikciyaasgaridenazmaas asgariucret  httpstco4sgnqfebye,0,0,0
915,915,915,asgariucret 2825 bir de 90 kurus  fakirin malina goz dikme fakirin ekmegi acidirzehir gibi  zehir zikkim olur  httpstcoauwy6zyyig,1,1,0
916,916,916,onumuzdeki ay igneden iplige her seye gelecek zam oranini da aciklamis  2156  hayirli olsun   asgariucret  httpstcomjfxmuuvmd,0,0,0
917,917,917,garibanin yuzu gulur mu aq    asgariucret  httpstcoiwoxhpgfsg,0,0,0
918,918,918,kolelere asla ozgur olacaklari kadar odeme yapmazlar hayatta kalmalarina yetecek kadarini verirler ki calismaya devam etsinler  charles bukowski  asgariucret,0,0,0
919,919,919,chp’li belediyelerimizde asgari ucret en az 3100 lira oldu 4500 liraya kadar asgari ucret aciklayan belediyelerimiz var bu ucretleri tum emekciler hak ediyor hakca bir duzen icin emekcinin yanindayiz asgariucret,0,0,0
920,920,920,ulke padisah ve hanedanin ortak mali oldun uyanin ey ak koyunlar  asgariucret,0,0,0
921,921,921,2030 bin tl maas alanlarin halka 282590 kurusu reva gordugu duzen batsin yikilsin yerle yeksan olsun gercekten halimiz kul asgariucret  httpstcodrm1jhrr8x,1,0,0
922,922,922,2825 tl sandim aklim cikti neyse ki 90 kurusu da varmis asgariucret,1,0,0
923,923,923,beyaz yaka ve memur ile asgari ucretli arasindaki fark azaliyor yakinda asgari ucretliler ve yandas patron sinifi kalacak sadece ozelde 3 bin liraya muhendis calistiriliyor bimde ditdit urun geciren kasiyer ol daha iyi  asgariucret,0,0,0
924,924,924,kurusunu size verelim ustu kalsin  bunca insanin vebalini nasil kaldiracaksiniz  isverenlere gun dogdu ucretsiz izne gonderilir calisanlar patronlarin tuzu kuru  1176 tl ye mahkum hala isciler ne  asgariucret i den bahsediyorsunuz‼️  halk isyanda duyun,0,0,0
925,925,925,sarayda ismini sayamadigimiz yemeklerle zevki sefa surenler milletin gecim derdini anlayamazlar 2825 lira asgariucret ile ay sonunu getirmeye calisanlar ilk secimde sandikta geregini yapacaktir,1,0,0
